Id,ItemId,ItemCode,ItemDescription,Type,Height,Width,Length,HiveQuantity,HiveDiameter,Active,WarehouseId
18,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,481
19,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,180
20,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,180
21,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,180
22,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,184
23,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,184
24,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,184
25,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,404
26,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,404
27,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,404
28,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,397
29,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,397
30,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,397
31,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,406
32,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,406
33,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,406
34,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,402
35,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,402
36,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,402
37,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,248
38,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,248
39,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,248
40,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,250
41,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,250
42,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,250
43,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,260
44,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,260
45,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,260
46,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,320
47,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,320
48,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,320
49,d326662d-0876-468a-b8dd-049a0c5c8236,103331,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,51.00,31.00,0,0.00,0,325
50,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,325
51,036110f8-65dc-48ba-8692-aeac00e29658,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,325
54,177f802b-701f-4376-b517-a3dd00f4fb8b,30491,GARRAFEIRA PLAST,24 GFA 600ML,SKOL,C/1,           ,0,20.00,30.00,40.00,12,9.50,1,260
55,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,274
56,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,274
57,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,334
58,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,334
59,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,122
60,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,122
61,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,335
62,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,35.00,0,0.00,1,335
63,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,185
64,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,185
65,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,206
66,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,206
67,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,0,442
68,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,442
69,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,290
70,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,290
71,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,165
72,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,165
73,a334f566-fe26-43ce-bc60-a4e001872064,90000318,AG GARRAFEIRA LITR�O VAZIA - LARANJA,0,31.00,30.00,55.00,0,0.00,0,406
74,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,440
75,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,440
76,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,135
77,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,135
78,7ea084e0-4ce6-4bf7-803d-a4df0132fd8d,103330,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,51.00,31.00,35.00,24,9.50,1,442
79,7ea084e0-4ce6-4bf7-803d-a4df0132fd8d,103330,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,0,30.00,30.00,55.00,24,9.50,0,474
80,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,474
81,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,474
82,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,425
83,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,425
84,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,254
85,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,254
86,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,50.00,40.00,12,9.50,1,430
87,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,430
88,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,403
89,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,403
90,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,462
91,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,462
92,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,459
93,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,459
94,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,50.00,12,9.50,1,427
95,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,427
96,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,50.00,12,9.50,1,424
97,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,21.00,30.00,55.00,0,0.00,1,424
98,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,423
99,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,423
100,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,50.00,12,9.50,1,318
101,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,318
102,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,413
103,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,413
104,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,391
105,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,391
106,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,336
107,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,336
108,177f802b-701f-4376-b517-a3dd00f4fb8b,30491,GARRAFEIRA PLAST,24 GFA 600ML,SKOL,C/1,           ,0,31.00,30.00,55.00,0,0.00,1,442
109,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,471
110,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,471
111,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,479
112,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,479
113,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,478
114,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,478
115,28bd2789-229e-4463-9366-af95007d9d7d,879896,CAIXA PLASTICA BEES,0,31.00,30.00,55.00,0,0.00,1,471
116,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,0,418
117,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,418
118,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,414
119,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,414
120,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,31.00,30.00,40.00,12,9.50,1,400
121,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,400
122,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,473
123,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,473
124,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,327
125,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,327
126,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,34.00,31.00,41.00,12,9.50,1,348
127,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,348
128,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,483
129,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,483
130,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,401
131,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,401
132,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,411
133,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,411
134,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,482
135,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,482
136,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,480
137,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,480
138,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,453
139,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,453
140,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,438
141,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,438
142,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,467
143,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,467
144,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,429
145,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,429
146,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,398
147,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,31.00,31.00,55.00,12,9.50,1,398
148,25c07314-7cac-4fac-a914-a3dd00f4fb96,138165,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,AZUL,   ,0,32.00,40.00,60.00,0,0.00,1,348
149,7ea084e0-4ce6-4bf7-803d-a4df0132fd8d,103330,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,1,31.00,30.00,55.00,0,0.00,1,327
150,fc3a94df-d0f5-4e91-82bc-a457015c701a,198213,GARRAFEIRA PLAST,24 GFA 300ML,AZUL,C/2            ,0,31.00,30.00,55.00,0,0.00,1,479
151,085c851d-c3fb-4ec9-9991-a3dd00f52acf,30486,GARRAFEIRA PLAST,24 GFA 600ML,BRAHMA,C/1,         ,0,31.00,30.00,55.00,0,0.00,1,480
152,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,130
153,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,130
154,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,458
155,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,458
156,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,451
157,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,451
158,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,148
159,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,148
160,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,468
161,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,468
162,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,410
163,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,410
164,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,452
165,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,452
166,25c07314-7cac-4fac-a914-a3dd00f4fb96,138165,GARRAFEIRA PLAST,24 GFA 600ML,ANTARCTICA,,AZUL,   ,0,31.00,30.00,55.00,0,0.00,1,440
167,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,441
168,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,441
169,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,316
170,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,316
171,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,470
172,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,470
173,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,435
174,41098f7e-8ecc-415a-a4f3-aefc00dca435,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,435
175,177f802b-701f-4376-b517-a3dd00f4fb8b,30491,GARRAFEIRA PLAST,24 GFA 600ML,SKOL,C/1,           ,0,31.00,30.00,55.00,0,0.00,1,391
176,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,434
177,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,434
178,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,484
179,c62a410a-8c04-4896-97ac-aee70124d42e,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,1,484
180,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,55.00,12,9.50,1,420
181,6005e952-abdb-4bee-8eb5-af4900b991e3,563890,CAIXA PRETA ,PARA TRANSPORTE,,0,31.00,30.00,55.00,0,0.00,0,420
182,a73e2044-77e6-4688-89c0-a3dd00f537a1,296156,GARRAFEIRA PLÁST23 GFA 300MLAZUL,0,19.00,28.00,38.00,0,0.00,1,398
183,73683790-47dc-42dd-a5ac-a3dd00f537ee,188005,GRFEPLAS1L AMBEV,0,30.00,30.00,40.00,12,9.50,1,419
